SEATAlhambraI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;15282;2004;auto;01.сен;Diz;280000
FordGalaxyI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;16556;2005;mech;01.сен;Diz;248000
FordFocusI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;6111;2003;auto;02.мар;Benz;168770
FordEscapeIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;40757;2017;auto;01.май;Benz;52685
ChevroletMalibuIX;38085;2018;auto;01.май;Benz;18500
FordMondeoIII;8914;2002;mech;01.авг;Benz;285000
BuickEncore;35538;2017;auto;01.апр;Benz;94670
RenaultSanderoII;22415;2017;auto;01.июн;Benz;41000
AudiA6C5;12353;2001;auto;02.июл;Benz;371421
SEATAlhambraI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;18085;2006;mech;01.сен;Diz;286768
VolkswagenPassatB6;16556;2009;mech;01.авг;Benz;129130
SsangYongKyronI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;24329;2012;mech;2.0;Diz;110300
Peugeot406I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;8404;2002;mech;2.0;Diz;455101
ToyotaLand Cruiser PradoJ150;63685;2010;auto;02.июл;Benz;117537
SuzukiWagon R+II;6369;2001;mech;01.мар;Benz;112220
Land RoverRange Rover SportI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;41397;2011;auto;3.0;Diz;143000
MazdaCX-7I;21142;2008;auto;02.мар;Benz;122160
BMW3 СЃРµСЂРёСЏF30,F31 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;56042;2016;auto;2.0;Benz;28530
Mazda6II;19613;2008;mech;02.май;Benz;191165
MitsubishiOutlanderXL В· Р РµСЃС‚Р°Р№Р»РёРЅРі;26746;2011;auto;2.0;Benz;133413
Mercedes-BenzM-РљР»Р°СЃСЃW163;17575;2001;auto;03.фев;Benz;298189
OpelAstraJ;19613;2010;mech;01.июн;Benz;155000
AudiQ58R В· Р РµСЃС‚Р°Р№Р»РёРЅРі;50947;2013;auto;2.0;Benz;51200
VolkswagenCaravelleT5;48657;2011;mech;2.0;Benz;259000
РњРѕСЃРєРІРёС‡407;25472;1960;mech;01.апр;Benz;57000
Land RoverDiscovery Sport;59357;2015;auto;2.0;Benz;64000
ToyotaAygoI (AB10);11461;2006;mech;1.0;Benz;150355
VolkswagenGolfVI;17830;2009;mech;01.апр;Benz;194358
SubaruLegacyV;20377;2010;auto;2.0;Benz;147680
Peugeot307I;11461;2003;mech;2.0;Diz;511350
VolkswagenJettaVI;26494;2014;mech;01.июн;Benz;73575
ToyotaCamryXV50;35662;2012;auto;02.май;Benz;211303
BMW7 СЃРµСЂРёСЏE66 (Long);22925;2006;auto;4.0;Benz;284000
ToyotaCorollaX (E140, 150);16556;2008;auto;01.июн;Benz;262834
OpelAstraH В· Р РµСЃС‚Р°Р№Р»РёРЅРі;16047;2010;mech;01.апр;Benz;160825
FordEscapeI;11461;2003;mech;2.0;Benz;283749
CadillacCTSI;16559;2003;auto;03.фев;Benz;320000
AudiQ74L В· Р РµСЃС‚Р°Р№Р»РёРЅРі;37830;2010;auto;3.0;Benz;174000
SkodaFabiaNJ;19613;2015;mech;1.0;Benz;90255
HyundaiTucsonI;17043;2005;mech;2.0;Benz;162546
CitroenC4 Grand PicassoI;25472;2011;auto;01.июн;Benz;100780
CitroenXantiaX2;7640;2001;mech;01.авг;Benz;265000
ToyotaPriusIII (XW30) В· Р РµСЃС‚Р°Р№Р»РёРЅРі;37191;2013;auto;01.авг;Benz;185115
Mercedes-BenzVianoW639;44579;2007;auto;3.0;Diz;312591
Peugeot5008I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;31589;2016;auto;01.июн;Diz;190101
KiaSportageIII;29933;2011;auto;2.0;Benz;203037
SubaruOutbackIII;17833;2006;auto;02.май;Benz;267090
OpelZafiraA;9423;2000;mech;01.июн;Benz;287498
Р—РђР—Lanos;7640;2011;mech;01.май;Benz;213000
SubaruForesterI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;8916;2000;auto;02.май;Benz;397507
HyundaiGrand StarexI;26491;2007;auto;02.май;Diz;219683
ChevroletCruzeJ300;18085;2010;mech;01.авг;Benz;204750
VolkswagenPassatB5;11461;2003;auto;01.авг;Benz;190000
NissanX-TrailII (T31) В· Р РµСЃС‚Р°Р№Р»РёРЅРі;26746;2012;auto;2.0;Benz;265746
Lada (Р’РђР—)2106;3819;2000;mech;01.июн;Benz;99659
LexusLSIII;16556;2002;auto;04.мар;Benz;396318
MitsubishiPajeroIV;41267;2011;auto;03.май;Benz;145000
RenaultMeganeII;15282;2008;mech;01.апр;Benz;143000
BMW2 СЃРµСЂРёСЏ Active Tourer;37830;2017;mech;01.май;Diz;137000
ChevroletBolt;61902;2017;auto;-;Elec;58000
CitroenC3I;8914;2003;mech;01.апр;Benz;247713
BMW3 СЃРµСЂРёСЏE46;13499;2001;auto;02.май;Benz;382267
DodgeStratusII;5347;2000;auto;02.апр;Benz;282462
NissanQashqaiI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;22925;2010;mech;01.июн;Benz;126000
FordFocusIII;16556;2012;mech;01.июн;Benz;189265
RenaultDusterI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;22925;2015;mech;01.июн;Benz;44850
SubaruImprezaII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;9678;2003;auto;02.май;Benz;243000
VolkswagenGolfVI;17830;2009;mech;01.июн;Benz;195681
DodgeRAMIV;89160;2014;auto;05.июл;Benz;10867
Lada (Р’РђР—)Granta;14773;2016;auto;01.июн;Benz;98252
RenaultLoganII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;27510;2019;auto;01.июн;Benz;25500
OpelAstraJ;21396;2010;mech;01.апр;Benz;115000
BMWX5E70;47890;2011;auto;3.0;Diz;171300
GMCEnvoyII;20377;2002;auto;04.фев;Benz;273500
SsangYongRextonI;14263;2004;mech;02.июл;Diz;323868
SubaruImprezaIII;16559;2010;mech;01.май;Benz;128020
OpelAstraJ;21906;2010;mech;01.фев;Diz;174000
ChevroletSparkM300;13374;2010;mech;1.0;Benz;98833
ToyotaPriusII (XW20);18597;2006;auto;01.май;Benz;127769
HondaFitIII;30567;2016;auto;01.май;Benz;26000
VolvoS60I;12992;2002;mech;02.мар;Benz;287585
JaguarXJX351;81520;2015;auto;3.0;Benz;52000
SmartForfourI;9933;2005;mech;01.янв;Benz;140150
OpelZafiraB В· Р РµСЃС‚Р°Р№Р»РёРЅРі;17830;2008;mech;01.июл;Diz;370000
RenaultModusI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;10442;2007;mech;01.янв;Benz;113000
CitroenXsara PicassoII;11461;2006;mech;01.июн;Diz;366550
OpelOmegaB В· Р РµСЃС‚Р°Р№Р»РёРЅРі;10187;2003;mech;02.фев;Diz;491079
DodgeAvengerII;14903;2007;auto;02.апр;Benz;167200
ToyotaMatrixI (E130);15282;2006;mech;01.авг;Benz;344000
Lada (Р’РђР—)PrioraI;10187;2012;mech;01.июн;Benz;112000
AudiQ58R В· Р РµСЃС‚Р°Р№Р»РёРЅРі;60631;2015;auto;2.0;Benz;90000
CitroenDS3I;18852;2010;mech;01.июн;Benz;172254
SubaruOutbackIII;19104;2008;auto;02.май;Benz;289355
AudiA6C7;41524;2011;auto;2.0;Diz;196000
ChryslerPacificaI;20890;2007;auto;4.0;Benz;162500
VolkswagenTouranI;17830;2006;mech;01.сен;Diz;307320
Peugeot406I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;10187;2000;mech;01.авг;Benz;222250
VolkswagenPoloIV В· Р РµСЃС‚Р°Р№Р»РёРЅРі;12225;2008;mech;01.апр;Benz;52187
VolkswagenPolo SedanI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;17320;2016;mech;01.июн;Benz;34500
NissanQashqaiI;19616;2007;mech;01.июн;Benz;189000
ToyotaCorollaIX (E120, 130);12992;2005;mech;01.апр;Diz;354944
Mercedes-BenzE-РљР»Р°СЃСЃW210, S210;9678;2001;auto;03.фев;Benz;473493
HondaCR-VV;50947;2017;auto;01.май;Benz;79000
FordMondeoIV В· Р РµСЃС‚Р°Р№Р»РёРЅРі;21399;2012;mech;2.0;Benz;173000
VolkswagenPolo SedanI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;26494;2018;auto;01.апр;Benz;70000
FordMustangVI;60758;2017;auto;02.мар;Benz;90000
Saab9-5I;8404;2001;auto;3.0;Benz;181719
KiaSorentoIII;41652;2015;auto;02.апр;Benz;112000
Lada (Р’РђР—)Vesta;20377;2016;mech;01.июн;Benz;25344
GeelyEmgrand EC7;14773;2014;mech;01.авг;Benz;60000
HyundaiSolarisI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;17830;2014;mech;01.июн;Benz;136446
VolkswagenPassatB8;40503;2015;mech;01.июн;Diz;213754
HyundaiTucsonI;18594;2007;auto;2.0;Benz;186391
HondaCivicX;31969;2015;auto;01.май;Benz;88363
HyundaiSanta FeCM В· Р РµСЃС‚Р°Р№Р»РёРЅРі;27001;2010;auto;02.апр;Benz;157715
AudiA6C5;11461;2003;mech;02.апр;Benz;309045
BentleyContinental Flying SpurI;52096;2007;auto;6.0;Benz;154800
VolkswagenPassat CCI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;28020;2012;auto;2.0;Benz;86615
OpelVivaroI;19868;2003;mech;01.сен;Diz;322000
RenaultScenicIII;17323;2010;mech;01.май;Diz;200000
ToyotaHighlanderIII (XU50);70818;2014;auto;03.май;Benz;140400
Mercedes-BenzC-РљР»Р°СЃСЃW204, S204;28020;2013;auto;01.июн;Benz;122000
BMWX5E70;35662;2007;auto;3.0;Diz;212929
Peugeot407;16811;2010;mech;01.июн;Diz;171897
BMWX1E84;24329;2010;auto;2.0;Benz;175000
HyundaiSanta FeDM;50695;2013;auto;02.фев;Diz;112000
VolvoS80II В· Р РµСЃС‚Р°Р№Р»РёРЅРі;24453;2011;auto;01.июн;Benz;200340
AudiA58T;33115;2009;auto;2.0;Benz;94777
RenaultKaptur;27765;2017;auto;01.июн;Benz;88161
Mercedes-BenzC-РљР»Р°СЃСЃW205, S205, C205, A205;44963;2015;auto;01.июн;Diz;170900
LifanРҐ60I;22925;2014;mech;01.авг;Benz;55000
VolkswagenTouaregI;17833;2005;auto;02.май;Diz;277000
Lada (Р’РђР—)Vesta;24074;2018;mech;01.июн;Benz;27000
VolkswagenMultivanT5;59866;2012;mech;2.0;Diz;195565
VolvoXC90I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;17830;2007;auto;02.сен;Benz;240693
InfinitiFXII;29294;2008;auto;03.май;Benz;160000
RenaultDusterI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;32608;2019;mech;2.0;Benz;11790
BMWX5E70;30315;2009;auto;3.0;Benz;241000
HyundaiSanta FeSM;10952;2003;auto;02.июл;Benz;226885
HyundaiElantraAD;34646;2016;mech;01.июн;Benz;135000
SkodaSuperbII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;29678;2014;auto;01.авг;Benz;135000
CitroenC4 Grand PicassoI;23689;2012;mech;01.июн;Diz;165680
HyundaiAccentLC В· Р РµСЃС‚Р°Р№Р»РёРЅРі;6114;2004;auto;01.май;Benz;278000
VolkswagenCaravelleT5;55790;2014;auto;2.0;Diz;451000
FordFocusII;11461;2007;mech;01.авг;Diz;350000
NissanMaximaIV (A33);9041;2001;mech;3.0;Benz;244960
Lada (Р’РђР—)2121 РќРёРІР°;18594;2017;mech;01.июл;Benz;70650
ChanganCS35;23689;2016;auto;01.июн;Benz;43835
SubaruForesterI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;8914;2001;mech;02.май;Benz;226800
AcuraZDX;39993;2010;auto;03.июл;Benz;111440
OpelZafiraB;16301;2005;mech;01.сен;Diz;409570
BMWi8I;178325;2015;auto;01.май;Benz;22000
MINICountrymanR60;40757;2012;auto;01.июн;Benz;49
ChevroletTrackerIII;39996;2017;auto;01.апр;Benz;33000
MazdaTributeII;19104;2008;auto;02.мар;Benz;264920
Mercedes-BenzGL-РљР»Р°СЃСЃX166;96802;2014;auto;3.0;Diz;183600
HyundaiTucsonI;17575;2005;mech;2.0;Benz;189830
Land RoverRange Rover EvoqueI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;75533;2017;auto;2.0;Benz;50106
NissanJukeYF15 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;32735;2015;auto;01.июн;Benz;115492
Land RoverDiscoveryV;140877;2017;auto;3.0;Benz;45245
BMWX6F16;101643;2015;auto;3.0;Diz;138474
BMW3 СЃРµСЂРёСЏE90, E91, E92, E93;30567;2009;auto;3.0;Benz;274024
FordFocusII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;15282;2009;mech;01.июн;Diz;152551
VolkswagenCaravelleT6;71327;2016;mech;2.0;Diz;157000
VolkswagenCaravelleT5;28405;2004;mech;02.май;Diz;370000
MercuryMountaineerIII;27001;2008;auto;4.0;Benz;106000
OpelVectraC;11461;2002;mech;01.авг;Benz;309939
VolkswagenPolo SedanI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;21651;2017;mech;01.июн;Benz;91486
BuickEncore;36681;2016;auto;01.апр;Benz;32380
OpelAstraJ;18339;2011;mech;01.фев;Diz;226715
KiaRioIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;26746;2016;auto;01.июн;Benz;32427
ChevroletAveoT250 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;12735;2007;auto;01.апр;Benz;113886
HyundaiSanta FeCM;28020;2008;auto;02.фев;Diz;223000
VolvoV60I;28020;2012;auto;01.июн;Benz;152000
OpelAstraH;13244;2004;mech;01.июл;Diz;342100
CheryTiggoFL;19104;2014;mech;01.авг;Benz;57000
Lada (Р’РђР—)Granta;7897;2012;mech;01.июн;Benz;118472
VolkswagenTouaregI;26746;2006;auto;3.0;Diz;377204
VolkswagenSharanI В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі;15282;2007;mech;01.авг;Benz;390000
MazdaCX-5II;62411;2018;auto;02.май;Benz;58382
CadillacEscaladeII;19871;2003;auto;6.0;Benz;240000
Lada (Р’РђР—)2121 РќРёРІР°;12735;2014;mech;01.июл;Benz;71970
Lada (Р’РђР—)2121 РќРёРІР°;12735;2014;mech;01.июл;Benz;71970
Peugeot206I;9678;2007;mech;01.апр;Benz;392306
VolkswagenTouranIII;36681;2016;auto;2.0;Diz;160903
RenaultSanderoII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;25472;2019;mech;01.июн;Benz;15770
Mercedes-BenzGL-РљР»Р°СЃСЃX164 (Р РµСЃС‚Р°Р№Р»РёРЅРі);47890;2011;auto;3.0;Diz;362825
HondaHR-VII;42286;2017;auto;01.авг;Benz;41000
OpelVectraC;9171;2005;mech;01.июн;Benz;268000
RenaultDusterI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;22925;2016;mech;2.0;Benz;107409
NissanJukeYF15;26749;2011;auto;01.июн;Benz;60000
BMWX5E53;20377;2003;auto;02.сен;Diz;299460
VolkswagenTransporterT5;47766;2012;auto;2.0;Diz;148208
HyundaiSanta FeSM;8149;2001;mech;02.апр;Benz;342000
FordTourneo Courier;25472;2016;mech;01.май;Diz;159000
Mercedes-BenzGL-РљР»Р°СЃСЃX164;28020;2007;auto;04.июл;Benz;259035
MazdaCX-9I;21906;2008;auto;03.май;Benz;104600
VolvoXC60I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;48785;2013;auto;02.апр;Diz;107000
CitroenC3I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;10697;2009;mech;01.апр;Diz;140000
CitroenC5II;18594;2011;auto;01.июн;Benz;245695
OpelAstraJ;17830;2011;auto;01.апр;Benz;178000
VolkswagenTouaregI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;25472;2008;auto;03.июн;Benz;290000
FordKaII;11461;2009;mech;01.фев;Benz;107289
Peugeot207I;14011;2006;mech;01.июн;Diz;350000
CitroenC4 PicassoI;17320;2009;auto;01.июн;Benz;126371
CheryForaI;7643;2008;mech;2.0;Benz;186539
BMW3 СЃРµСЂРёСЏE46;12735;2001;auto;02.май;Benz;360942
HyundaiAccentRB;16556;2012;mech;01.апр;Benz;124257
FiatPandaII;10827;2009;auto;01.фев;Benz;152628
VolkswagenTouranII;32353;2011;auto;2.0;Diz;225000
PeugeotExpertI;9423;2003;mech;01.сен;Diz;340790
ChryslerSebringIII;13754;2007;auto;02.апр;Benz;162103
NissanMicraIII (K12);16049;2009;auto;01.апр;Benz;123930
MitsubishiASXI;26749;2011;auto;01.авг;Benz;129000
Mazda3BL В· Р РµСЃС‚Р°Р№Р»РёРЅРі;18849;2012;auto;01.июн;Benz;185000
VolkswagenPolo SedanI;17066;2013;mech;01.июн;Benz;92861
VolkswagenGolf PlusI;17066;2008;mech;01.апр;Benz;225286
Mercedes-BenzM-РљР»Р°СЃСЃW164 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;36429;2009;auto;03.май;Benz;164000
BuickRegalV;25472;2011;auto;2.0;Benz;206525
SuzukiGrand VitaraFT В· Р РµСЃС‚Р°Р№Р»РёРЅРі;13499;2005;mech;2.0;Benz;334120
SkodaOctaviaI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;10700;2006;mech;01.апр;Benz;190000
FordF-150XII;44833;2011;auto;03.июл;Benz;42000
Mercedes-BenzE-РљР»Р°СЃСЃW211, S211;21654;2007;auto;01.авг;Benz;232700
Mercedes-BenzVianoW639 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;50947;2010;auto;3.0;Diz;243551
FordFocusIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;24708;2018;auto;1.0;Benz;11961
SmartForfourI;11719;2004;auto;01.май;Diz;218000
OpelInsigniaI;23055;2010;auto;2.0;Benz;146292
KiaRioIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;20377;2015;mech;01.апр;Benz;80300
MINICountrymanR60;25472;2011;mech;01.июн;Benz;101800
FordFusion USAII;28023;2015;auto;01.май;Benz;135500
VolvoXC60I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;49931;2015;auto;2.0;Benz;90000
DodgeCaliber;14263;2008;auto;2.0;Benz;179052
RenaultCaptur;29803;2014;auto;01.май;Diz;134237
BMWX5E70;45852;2009;auto;3.0;Diz;232354
NissanQashqaiII;38210;2014;auto;2.0;Benz;106500
HondaAccordVIII;22925;2008;auto;2.0;Benz;160000
CitroenC4 Grand PicassoII,7В РјРµСЃС‚;35408;2016;auto;01.июн;Diz;194132
ChryslerGrand VoyagerIV;14776;2003;mech;02.май;Diz;503553
Mercedes-BenzC-РљР»Р°СЃСЃW202, S202;9168;2000;mech;2.0;Diz;354074
FordEscapeIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;35153;2016;auto;01.май;Benz;60350
CitroenC5I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;13502;2005;mech;01.июл;Benz;164770
VolkswagenSharanI В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі;21526;2008;mech;2.0;Diz;368450
OpelComboC В· Р РµСЃС‚Р°Р№Р»РёРЅРі;11716;2009;mech;01.фев;Diz;201261
DaewooMatizM150 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;3821;2011;mech;0.8;Benz;128441
MINICooperIII;34901;2015;mech;01.май;Benz;125316
HyundaiTrajetI;12225;2002;mech;2.0;Diz;295568
FordFiestaVI;14009;2009;mech;01.фев;Benz;112000
NissanMicraIV (K13);11971;2010;mech;01.фев;Benz;130657
ToyotaCamryXV30;11719;2002;auto;02.апр;Benz;438400
LincolnMKZII;35156;2013;auto;2.0;Benz;112000
HyundaiElantraMD;24329;2011;mech;01.июн;Benz;23000
OpelAstraG;8149;2001;mech;01.июл;Diz;495310
FordFocusI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;6239;2001;mech;01.июн;Benz;395000
Mercedes-BenzR-РљР»Р°СЃСЃW251 (Р РµСЃС‚Р°Р№Р»РёРЅРі);35153;2009;auto;3.0;Diz;288000
VolkswagenSharanI В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі;22670;2006;mech;01.сен;Diz;302000
VolkswagenTouaregI;19104;2003;auto;03.фев;Benz;270190
Peugeot5008I;16047;2010;mech;01.июн;Benz;206000
RenaultScenicIII;16556;2010;mech;01.май;Diz;314881
Mercedes-BenzGLAX156;45852;2014;auto;2.0;Benz;153700
BMW7 СЃРµСЂРёСЏE65;19104;2003;auto;3.0;Diz;380650
NissanTerranoR20 В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі;12225;2001;auto;02.июл;Diz;317747
RenaultLoganI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;8914;2009;mech;01.июн;Benz;580000
CitroenC3 PicassoI;13757;2010;mech;01.апр;Benz;308713
Peugeot308T7;14009;2008;auto;01.июн;Benz;178033
FordFocusIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;21144;2016;auto;1.0;Benz;102000
FordEscapeIII;27131;2012;auto;01.июн;Benz;165051
ToyotaYarisI (P1);8662;2002;mech;1.0;Benz;240466
PontiacVibeI;14009;2003;auto;01.авг;Benz;62464
FordFusion USAII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;34773;2016;auto;01.май;Benz;108000
MazdaMPVII;7640;2000;auto;02.май;Benz;334115
KiaCee'dII;20377;2012;mech;01.июн;Benz;196000
HyundaiTucsonI;20377;2009;auto;2.0;Benz;259167
DodgeCaravanIV;16301;2005;auto;03.мар;Benz;222682
Mazda6I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;15282;2007;auto;02.мар;Benz;292348
VolkswagenCaddyIII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;29803;2013;mech;01.фев;Benz;37050
VolkswagenPassatB6;19104;2008;auto;2.0;Diz;240000
VolkswagenPassat CCI;27765;2011;auto;01.авг;Benz;153440
KiaSorentoII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;50874;2017;mech;02.апр;Benz;18550
FordFiestaVI;14009;2009;mech;01.фев;Benz;176045
AudiA4B7;19104;2005;auto;2.0;Diz;305279
VolkswagenMultivanT5;36557;2008;mech;02.май;Diz;172476
VolvoXC90I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;35662;2009;auto;02.май;Benz;133000
MazdaProtegeBJ;9933;2002;mech;2.0;Benz;150270
VolkswagenPassatB8;41015;2016;mech;2.0;Diz;263000
VolkswagenJettaVII;39868;2018;mech;01.апр;Benz;24000
RenaultScenicI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;7130;2001;mech;01.сен;Diz;123445
Mercedes-BenzM-РљР»Р°СЃСЃW164;22925;2007;auto;03.май;Benz;292325
RenaultLagunaIII;24583;2014;mech;01.май;Diz;196000
VolvoXC90I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;34391;2007;auto;02.апр;Diz;249310
Mercedes-BenzE-РљР»Р°СЃСЃW212, S212, C207, A207;30567;2010;auto;3.0;Benz;126000
FordKugaII;33115;2015;auto;01.июн;Benz;84000
VolkswagenTouaregII;40757;2011;auto;03.июн;Benz;129000
VolkswagenSharanI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;13502;2003;mech;2.0;Benz;241447
Р—РђР—Vida;8279;2012;mech;01.май;Benz;90000
InfinitiFXII;30567;2008;auto;03.май;Benz;144841
RenaultDusterI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;33882;2017;mech;2.0;Benz;40000
CitroenC5II;18594;2009;mech;01.июн;Diz;297628
CitroenC5I;10445;2001;mech;02.фев;Diz;362000
HyundaiEquusII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;44579;2015;auto;03.авг;Benz;83400
FiatMarea;6366;2000;mech;01.сен;Diz;248266
CitroenC4 PicassoI;12735;2008;auto;01.июн;Benz;235160
VolkswagenTransporterT5;24199;2003;mech;01.сен;Diz;420000
ChevroletMalibuIX;28020;2015;auto;01.май;Benz;95000
BMW6 СЃРµСЂРёСЏE63, E64;20377;2004;auto;04.апр;Benz;230000
FordFusion USAII;21651;2013;auto;01.май;Benz;132921
KiaMohaveI;35662;2008;auto;3.0;Diz;190000
Lada (Р’РђР—)Vesta;21906;2017;mech;01.июн;Benz;67600
MazdaPremacyI;8025;2000;mech;01.авг;Benz;272341
Mercedes-BenzE-РљР»Р°СЃСЃW212, S212, C207, A207;56682;2014;auto;02.янв;Diz;249000
OpelZafiraC;29678;2015;mech;01.июн;Diz;150000
CadillacSRXII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;51712;2014;auto;3.0;Benz;51561
Mercedes-BenzVitoW638;15667;1999;mech;02.янв;Diz;369000
AudiA38L В· Р РµСЃС‚Р°Р№Р»РёРЅРі;14518;2003;mech;01.июн;Benz;201222
SkodaYetiI В· Р РµСЃС‚Р°Р№Р»РёРЅРі;30058;2015;auto;01.июн;Benz;152000
VolkswagenGolfV;16556;2008;mech;01.сен;Diz;174892
NissanMicraII (K11);5602;2001;mech;01.мар;Benz;282390
Peugeot206I;8916;2008;mech;01.апр;Benz;184123
VolvoXC60I В· Р РµСЃС‚Р°Р№Р»РёРЅРі;56809;2016;auto;2.0;Diz;129000
RenaultSanderoII;20380;2015;mech;01.июн;Benz;89000
HyundaiTucsonI;18849;2004;mech;2.0;Diz;193000
ChevroletTrackerIII;29678;2016;auto;01.апр;Benz;65286
Mercedes-BenzE-РљР»Р°СЃСЃW213, S213, X213, C238, A238;91707;2016;auto;3.0;Diz;153626
JaguarXJX351;45852;2010;auto;3.0;Diz;170877
RenaultMeganeII;12228;2007;mech;01.июн;Benz;313409
VolvoS40II В· Р РµСЃС‚Р°Р№Р»РёРЅРі;19613;2007;mech;01.июн;Benz;143000
BMWX5E53;29294;2006;auto;04.авг;Benz;228241
BMWX5E70;28020;2007;auto;04.авг;Benz;147803
HyundaiSonataEF New В· Р РµСЃС‚Р°Р№Р»РёРЅРі;8152;2004;auto;2.0;Benz;278745
NissanPrimeraP12;8659;2003;mech;01.сен;Diz;286700
ToyotaCamryXV40 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;25472;2009;auto;02.апр;Benz;156200
OpelCorsaD;11719;2007;auto;01.апр;Benz;76650
ToyotaYarisIII (XP130) В· 2-Р№ СЂРµСЃС‚Р°Р№Р»РёРЅРі;38210;2019;auto;01.май;Benz;13397
BMWX3F25 В· Р РµСЃС‚Р°Р№Р»РёРЅРі;50947;2014;auto;2.0;Benz;146345
Alfa RomeoGT;14263;2004;mech;2.0;Benz;212000
ToyotaCorolla VersoII (E121);17830;2005;mech;01.авг;Benz;288531
FordFocusI;10187;2001;mech;01.июн;Benz;263972
NissanMicraIII (K12);10442;2004;mech;01.фев;Benz;142899
SkodaSuperbII В· Р РµСЃС‚Р°Р№Р»РёРЅРі;29296;2013;auto;01.авг;Benz;130000
VolkswagenMultivanT5;47129;2010;mech;2.0;Diz;400000
CitroenC4 PicassoI;17830;2008;auto;2.0;Benz;239000
BMW5 СЃРµСЂРёСЏE60, E61;23819;2008;auto;2.0;Benz;193500
VolkswagenTouaregI;20377;2006;auto;03.фев;Benz;289150
NissanSentraIV (B17);22925;2014;auto;01.июн;Benz;164850
CheryCowin;5092;2007;mech;01.июн;Benz;88100
ToyotaHighlanderI (XU20);20377;2002;auto;3.0;Benz;135000
AudiA74G;50947;2011;auto;3.0;Benz;155000
OpelAstraG;8404;2001;mech;01.июл;Diz;333391
SkodaRoomsterI;11461;2008;mech;01.фев;Benz;186086
HondaAccordVIII;22925;2008;auto;02.апр;Benz;242553
ToyotaAvensisIII (T270);22415;2009;mech;01.июн;Benz;224750
NissanAlmeraIII (G15);21651;2017;mech;01.июн;Benz;112100
